"population"	"id_pl"	"bud_h"	"shoot_h"	"veg_h_min"	"veg_h_max"	"veg_h_mean"	"diff_veg_h_max_shoot_h"	"diff_veg_h_mean_shoot_h"	"a"	"b"	"c"	"d"	"e"	"f"	"n_fl"	"phen_index"	"most_adv"	"phen_index_p"	"most_adv_p"	"fr_int_h_max"	"fr_pred_h_max"	"n_intact_fruits"	"n_predated_fr"	"n_fruits_total"	"n_predated"	"fruit_set"	"n_fl_corrected"	"n_eggs_max"	"n_redants"	"n_blackants"	"dist_closest_redants"	"dist_closest_redants1"	"days_datalog"	"avg_d_mean"	"avg_d_sd"	"avg_d_min"	"avg_d_max"	"avg_d_range"	"avg_day_mean"	"avg_day_sd"	"avg_day_min"	"avg_day_max"	"avg_day_range"	"avg_d_mean_ja"	"avg_d_sd_ja"	"avg_d_min_ja"	"avg_d_max_ja"	"avg_d_range_ja"	"avg_day_mean_ja"	"avg_day_sd_ja"	"avg_day_min_ja"	"avg_day_max_ja"	"avg_day_range_ja"	"higher_veg_max"	"higher_veg_mean"	"attack"	"redants_pres"	"prop_pred"	"id"	"z.bud_h"	"z.shoot_h"	"z.veg_h_min"	"z.veg_h_max"	"z.veg_h_mean"	"z.diff_veg_h_max_shoot_h"	"z.diff_veg_h_mean_shoot_h"	"z.phen_index"	"z.most_adv"	"z.n_fl_corrected"	"z.n_eggs_max"	"z.n_redants"	"z.dist_closest_redants"	"z.dist_closest_redants1"	"z.avg_d_mean"	"z.avg_d_sd"	"z.avg_d_min"	"z.avg_d_max"	"z.avg_d_range"	"z.avg_day_mean"	"z.avg_day_sd"	"z.avg_day_min"	"z.avg_day_max"	"z.avg_day_range"	"z.avg_d_mean_ja"	"z.avg_d_sd_ja"	"z.avg_d_min_ja"	"z.avg_d_max_ja"	"z.avg_d_range_ja"	"z.avg_day_mean_ja"	"z.avg_day_sd_ja"	"z.avg_day_min_ja"	"z.avg_day_max_ja"	"z.avg_day_range_ja"	"z.n_predated"
"101"	"Högsjön"	"H_15_145"	8,4	19	60	60	60	41	41	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	44,4	NA	1	0	1	0	1	1	0	1	0	153	0	73	14,3184932	0,99652678	13,0616438	15,8835616	2,82191781	14,869863	0,76430975	14,0273973	15,8835616	1,85616438	14,7358871	1,11578401	13,3064516	16,4516129	3,14516129	15,3741935	0,80517328	14,483871	16,4516129	1,96774194	"0"	"0"	"0"	"1"	0	101	-0,768726857160638	-0,542846806665642	2,62116837347367	1,45108519909565	2,24114715444827	1,7591603452406	2,60583862330714	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,674868801035709	-0,501670210760891	0,528749298967026	-0,297216046180966	-0,675880601386391	-1,33516034892845	0,253007187267862	-0,996238519210501	-1,23856619381565	-0,890996786546651	-1,35219959741161	-0,0882215627078513	-0,995980495606336	-1,3287332521736	-0,907233685138412	-1,37387368178055	0,134817396815422	-1,15545222390065	-1,27215741884044	-1,10761147711516	-1,41479910945299	-0,232973177631945	-1,15544654127782	-1,39195629549448	-0,717062670838412
"102"	"Högsjön"	"H_15_147"	5,1	13,5	30	50	40	36,5	26,5	0	1	0	0	0	0	1	2	2	3,45971564	3,45971564	NA	NA	0	0	0	0	0	1	0	4	0	5	0	73	16,3741438	1,4411411	14,7123288	18,5753425	3,8630137	17,0890411	1,29218909	15,4383562	18,5753425	3,1369863	17,0504032	1,5288913	15,2741935	19,2903226	4,01612903	17,816129	1,34241214	15,983871	19,2903226	3,30645161	"0"	"0"	"0"	"1"	0	102	-1,05809552202339	-1,35910071202366	0,515802948460357	0,869653282504827	0,802368431427292	1,48251303998755	1,5204225183848	0,298725837195712	-0,322494815687657	-0,9736191588356	-0,674868801035709	-0,179623444107183	-0,467562880657215	-0,297216046180966	0,958594911520464	-0,703108523180668	1,6356743602202	0,243740310757233	-0,715395264779099	0,60316800673957	-0,483008865276257	1,11895559276437	0,243889820156514	-0,502252446009134	1,16789301071477	-0,782180439246378	1,95445077005213	0,249461670453934	-0,825460810277136	0,699117107139903	-0,509146015443192	1,25052324374944	0,249492476681703	-0,50420495449265	-0,717062670838412
"103"	"Högsjön"	"H_15_148"	11,7	18	30	50	40	32	22	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	46,3	NA	1	0	1	1	0,5	2	0	10	0	5	0	73	16,8296233	1,62306637	14,9589041	19,3630137	4,40410959	17,630137	1,46780189	15,7328767	19,3561644	3,62328767	17,5564516	1,69327471	15,5806452	20,1612903	4,58064516	18,3967742	1,50193659	16,3225806	20,1451613	3,82258065	"0"	"0"	"0"	"1"	0,5	103	-0,479358192297889	-0,691256607639827	0,515802948460357	0,869653282504827	0,802368431427292	1,20586573473449	1,18356924444338	-0,388406105562504	-0,322494815687657	-0,650854820622048	-0,674868801035709	0,464470089200232	-0,467562880657215	-0,297216046180966	1,32075280419982	-0,444488425084958	1,84221381079427	0,606583963067597	-0,443484058339545	0,967485969129126	-0,193849948383736	1,37093913347435	0,603546839681226	-0,18845492112255	1,62160104248598	-0,546734211992134	2,23783638104366	0,680514772947667	-0,535935229513051	1,1287223445225	-0,240226876360978	1,58550623007445	0,67257069552592	-0,161939370208057	-0,14379093135546
"104"	"Högsjön"	"H_15_149"	11	27	70	70	70	43	43	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	NA	NA	0	0	0	0	0	2	0	40	20	77	0	73	16,1498288	2,22281	13,4794521	20,1506849	6,67123288	17,3178082	1,86430667	15,3835616	20,1506849	4,76712329	16,9395161	2,49665218	14,0483871	21,5645161	7,51612903	18,2419355	2,11851795	16,2096774	21,5645161	5,35483871	"0"	"0"	"0"	"1"	0	104	-0,540739424238472	0,64443160112784	3,32295684847811	2,03251711568648	2,96053651595876	1,88211470313085	2,75555118950333	-0,388406105562504	-0,322494815687657	-0,650854820622048	-0,674868801035709	3,68493775573731	0,0171295310518752	-0,297216046180966	0,780239030089205	0,408091078701831	0,602976939823328	0,969427615377963	0,695789479537653	0,757196088885024	0,459023263178904	1,07207485841893	0,969513617740709	0,549632216968614	1,06847491574635	0,603942698607052	0,820908695978723	1,37498924609891	0,969597787382945	1,01416096268466	0,799178233672885	1,47384523463278	1,3750401797596	0,854161564900491	-0,717062670838412
"105"	"Högsjön"	"H_15_152"	15,3	21	10	45	27,5	24	6,5	0	1	0	0	0	0	1	2	2	3,45971564	3,45971564	37	NA	1	0	1	0	1	1	0	1	1	1320	0	73	16,3133562	1,39231816	14,5821918	18,390411	3,80821918	17,0164384	1,20149764	15,4657534	18,390411	2,92465753	16,8306452	1,35477312	15,1290323	18,8064516	3,67741935	17,5225806	1,13423596	15,9354839	18,8064516	2,87096774	"0"	"0"	"0"	"1"	0	105	-0,163683285174889	-0,246027204717272	-0,887774001548518	0,578937324209414	-0,0968682704608183	0,714048303173505	0,0232968564229378	0,298725837195712	-0,322494815687657	-0,9736191588356	-0,674868801035709	-0,501670210760891	8,3848054720852	-0,297216046180966	0,910261871027895	-0,77251390887624	1,52666739772493	0,158550931118578	-0,742930576569171	0,554284864716168	-0,632338762945518	1,14239587437988	0,158707895691748	-0,639262634749118	0,970864486079617	-1,0315697698204	1,82021560231032	0,00998769712892437	-0,999176159761334	0,481927797617871	-0,860080051592662	1,20266851728876	0,01001422092378	-0,792991536259228	-0,717062670838412
"106"	"Högsjön"	"H_15_154"	6,7	19	30	50	40	31	21	2	0	0	0	0	0	2	1	1	1,72985782	1,72985782	46	NA	1	0	1	0	0,25	4	0	11	0	295	0	73	14,1429795	1,1256274	12,630137	15,5684932	2,93835616	14,7506849	0,85462467	13,5273973	15,5684932	2,04109589	14,9435484	1,32522716	13,1290323	16,5322581	3,40322581	15,6870968	0,93542637	14,3225806	16,5322581	2,20967742	"0"	"0"	"0"	"1"	0	106	-0,917795563302055	-0,542846806665642	0,515802948460357	0,869653282504827	0,802368431427292	1,14438855578937	1,10871296134528	-1,07553804832072	-1,16487351528559	-0,00532614419494321	-0,674868801035709	0,571819011418134	1,48467044428218	-0,297216046180966	-0,815433911092663	-1,15163436043539	-0,108436872177586	-1,14137594328235	-1,18005365877435	-0,971238981236093	-1,20348968306348	-0,5160076433202	-1,1411052182741	-1,20940179704827	-0,721050704028203	-1,07388842480271	-0,0292478595763321	-1,11553987851605	-1,13980286587558	-0,876101948621168	-1,19522431182417	-0,39248899843406	-1,11553348215411	-1,23151930783462	-0,717062670838412
"107"	"Högsjön"	"H_15_155"	3,4	12,5	10	30	20	17,5	7,5	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	NA	NA	0	0	0	0	0	1	0	0	5	34	34	73	16,2636986	1,58300414	14,2876712	18,4520548	4,16438356	17,1082192	1,29117836	15,3630137	18,4520548	3,0890411	16,8467742	1,54151556	14,8709677	18,8548387	3,98387097	17,6903226	1,1747173	16,0322581	18,8548387	2,82258065	"0"	"0"	"0"	"0"	0	107	-1,2071642281648	-1,50751051299785	-0,887774001548518	-0,293210550676826	-0,636410291593685	0,314446640030204	0,0981531395210307	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,674868801035709	-0,609019132978794	-0,272339548163276	-0,0249728072944796	0,870778443625533	-0,501439819756698	1,27996741233812	0,186947375643006	-0,563951049933705	0,616080553876785	-0,484673103828748	1,0544946472073	0,187101855159556	-0,53319022660842	0,9853252705509	-0,764098721700327	1,58157507805712	0,033935094461425	-0,842005126833374	0,60603601676621	-0,791838430313325	1,29837797021012	0,0339620464995719	-0,825078929812363	-0,717062670838412
"109"	"Remmene"	"R_15_001"	3,5	18	12	50	31	32	13	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	NA	NA	0	0	0	0	0	2	0	1	1	14	0	67	14,2136194	2,3821553	11,380597	18,1268657	6,74626866	15,438806	2,06273818	12,9104478	18,1268657	5,21641791	15,0416667	2,64267568	11,9	19,3666667	7,46666667	16,44	2,21814443	13,7333333	19,3666667	5,63333333	"0"	"0"	"0"	"1"	0	109	-1,19839548074472	-0,691256607639827	-0,74741630654763	0,869653282504827	0,154918006067853	1,20586573473449	0,509862696560541	-1,07553804832072	-1,16487351528559	-0,650854820622048	-0,674868801035709	-0,501670210760891	-0,406976329193579	-0,297216046180966	-0,759267174009915	0,634612095364829	-1,15509201188677	0,0371478136741029	0,733496418072953	-0,507929469873581	0,785754802730392	-1,0438524604017	0,0373154025921741	0,839550256271811	-0,633080737570967	0,813092041387203	-1,16577302574059	0,287245346199994	0,944229834646214	-0,319047213712278	0,967124070385636	-0,975253172339822	0,28727682810059	1,03884236455946	-0,717062670838412
"110"	"Remmene"	"R_15_002"	8,6	28	110	110	110	82	82	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	NA	31	1	0	1	0	1	1	0	3	1	12	0	67	13,7770522	1,23397236	12,0970149	15,4179104	3,32089552	14,4223881	0,94753556	13,0597015	15,4104478	2,35074627	14,1583333	1,25387697	12,4166667	15,7666667	3,35	14,84	0,90050713	13,5	15,7666667	2,26666667	"0"	"0"	"0"	"1"	0	110	-0,751189362320472	0,792841402102025	6,13011074849586	4,35824478204978	5,83809396200071	4,27972468199065	5,67494623032895	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,674868801035709	-0,286972366325086	-0,420440007296609	-0,297216046180966	-1,10638764192324	-0,997614063071662	-0,554997195222511	-1,21074246719121	-0,987820191822281	-1,19228005960133	-1,05050532019289	-0,916155149721915	-1,21390304517111	-1,00959252481819	-1,42505134416072	-1,17608324512778	-0,687994933928814	-1,49444089655899	-1,16710099383498	-1,5028482333576	-1,25408959522245	-1,20601924936589	-1,49444127595714	-1,19372748168744	-0,717062670838412
"111"	"Remmene"	"R_15_003"	6,4	30	110	110	110	80	80	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	41,7	NA	1	0	1	0	1	1	0	1	2	10	0	67	13,7583955	1,38687597	11,8880597	15,738806	3,85074627	14,4746269	1,10450781	12,9402985	15,738806	2,79850746	14,1375	1,45706529	12,1666667	16,2166667	4,05	14,9133333	1,11176222	13,35	16,2166667	2,86666667	"0"	"0"	"0"	"1"	0	111	-0,944101805562305	1,0896610040504	6,13011074849586	4,35824478204978	5,83809396200071	4,15677032410041	5,52523366413276	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,674868801035709	-0,501670210760891	-0,43390368539964	-0,297216046180966	-1,12122183568246	-0,780250380624532	-0,730024832632247	-1,06292072188133	-0,721559886896655	-1,15710785967582	-0,792039389507988	-1,01831303248863	-1,06265686272093	-0,720663967692658	-1,44372986490755	-0,885056776178587	-0,919177866664646	-1,27173011621412	-0,808089274302968	-1,44859071128637	-0,897965271148395	-1,35436889150403	-1,27172651294993	-0,795843745924856	-0,717062670838412
"112"	"Remmene"	"R_15_004"	8,2	37	25	50	37,5	13	0,5	2	0	0	0	0	0	2	1	1	1,72985782	1,72985782	NA	NA	0	0	0	0	0	2	0	1	8	38	0	67	13,119403	1,49876037	11,0970149	15,141791	4,04477612	13,8761194	1,2239101	12,1791045	15,141791	2,96268657	13,69375	1,55580004	11,6	15,8166667	4,21666667	14,5	1,24078613	12,8	15,8166667	3,01666667	"0"	"0"	"0"	"1"	0	112	-0,786264352000805	2,12852961086969	0,164908710958138	0,869653282504827	0,62252109104967	0,03779933477715	-0,425840842165619	-1,07553804832072	-1,16487351528559	-0,650854820622048	-0,674868801035709	-0,501670210760891	-0,245412191957215	-0,297216046180966	-1,6292933893702	-0,621198510021951	-1,39262955569852	-1,33793789031922	-0,62405611432358	-1,56008084999947	-0,595435059693266	-1,6695694281799	-1,3376499635952	-0,614723492229712	-1,84158299338	-0,743639072370211	-1,44319254502359	-1,46969525429845	-0,722610291752432	-1,75440595003223	-0,680462569849495	-1,89831757934387	-1,46969519117856	-0,69637281198421	-0,717062670838412
"113"	"Remmene"	"R_15_005"	11,3	24	20	35	27,5	11	3,5	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	NA	NA	0	0	0	1	0	2	7	3	30	38	0	67	14,2014925	2,42098803	11,119403	17,9253731	6,80597015	15,5149254	1,91612073	13,141791	17,9253731	4,78358209	14,98125	2,6400438	11,6	18,9666667	7,36666667	16,4633333	1,98081176	13,9833333	18,9666667	4,98333333	"0"	"0"	"1"	"1"	0,5	113	-0,514433181978222	0,199202198205284	-0,18598552654408	-0,00249459238141277	-0,0968682704608183	-0,0851550231130964	-0,201271992871341	-0,388406105562504	-0,322494815687657	-0,650854820622048	0,369184245643167	-0,286972366325086	-0,245412191957215	-0,297216046180966	-0,768909435733513	0,689815665720527	-1,37387655864894	-0,0556704979481968	0,763497577705008	-0,456678546134711	0,544338783855097	-0,84592165879306	-0,0554947862258961	0,560252649114638	-0,687248564290925	0,809322401758813	-1,44319254502359	0,089280208115663	0,89294244614164	-0,301783473504974	0,567039335459526	-0,728003768776258	0,0893081498719533	0,607801650816661	-0,14379093135546
"114"	"Remmene"	"R_15_006"	20,8	25	25	35	30	10	5	0	1	1	0	0	0	2	2,5	3	4,32464455	5,18957346	NA	NA	0	0	0	2	0	2	8	4	4	13	0	67	14,3115672	2,25400932	11,7089552	17,8880597	6,17910448	15,4552239	2,00003204	12,7910448	17,8880597	5,09701493	15,1875	2,51671717	12,3	19,2333333	6,93333333	16,4966667	2,1828424	13,6333333	19,2333333	5,6	"0"	"0"	"1"	"1"	1	114	0,318597822929694	0,347611999179469	0,164908710958138	-0,00249459238141277	0,0829790699168038	-0,14663220205822	-0,0889875682242015	0,985857779953928	0,519883883910274	-0,650854820622048	0,518334680883006	-0,179623444107183	-0,413708168245094	-0,297216046180966	-0,681387557384844	0,452443197563161	-0,880048557739121	-0,0728590537010519	0,448485389005442	-0,496875355668104	0,682504700659752	-1,14601034316841	-0,0726818377575376	0,76250264361943	-0,502330913029083	0,632681767807491	-0,795880333363259	0,221256933844362	0,670697092535995	-0,277120902937321	0,907613496831209	-1,07415293376525	0,221287235696265	1,01673771478311	0,429480808127492
"115"	"Remmene"	"R_15_007"	6	20	15	15	15	-5	-5	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	NA	NA	0	0	0	0	0	1	0	3	3	13	0	67	13,5046642	1,45445014	11,5895522	15,3880597	3,79850746	14,2910448	1,12755333	12,7313433	15,3880597	2,65671642	14,21875	1,64460717	12,0666667	16,3333333	4,26666667	15,1333333	1,2307854	13,45	16,3333333	2,88333333	"1"	"1"	"0"	"1"	0	115	-0,979176795242638	-0,394437005691457	-0,536879764046299	-1,16535842556307	-0,996104972348929	-1,06878988623507	-0,83755039920513	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,674868801035709	-0,286972366325086	-0,413708168245094	-0,297216046180966	-1,32296701392823	-0,684188747877547	-0,980064374477037	-1,22449330258042	-0,74781090471545	-1,2807130405748	-0,754093308115146	-1,19708928455177	-1,2242153037269	-0,812158008523953	-1,37088351744076	-0,616440690783059	-1,01165103975898	-1,21399031726705	-0,696966597500145	-1,28581807108514	-0,69732135044265	-1,25546913007861	-1,21398568146135	-0,784791424352381	-0,717062670838412
"116"	"Remmene"	"R_15_008"	6,5	21	15	25	20	4	-1	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	NA	NA	0	0	0	1	0	1	1	0	2	20	20	67	13,6669776	1,67786867	11,5373134	16,0970149	4,55970149	14,5432836	1,38985594	12,5447761	16,0970149	3,55223881	14,4229167	1,88563255	12,0333333	17,1833333	5,15	15,4533333	1,48123739	13,35	17,1833333	3,83333333	"0"	"1"	"1"	"0"	1	116	-0,935333058142222	-0,246027204717272	-0,536879764046299	-0,583926508972239	-0,636410291593685	-0,515495275728959	-0,538125266812759	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,525718365795869	-0,609019132978794	-0,366585294884488	-0,137072964483033	-1,19390944076056	-0,366582941136133	-1,02382128382947	-0,897910466883971	-0,365296103074864	-1,11088154554483	-0,322193477318749	-1,35671098706941	-0,897661048257696	-0,234300887820142	-1,18783369135649	-0,271220230923269	-1,0424754924392	-0,79331439883784	-0,243928000752657	-1,04905786715608	-0,275120656240429	-1,35436889150403	-0,7933022402255	-0,154808842728291	-0,14379093135546
"117"	"Remmene"	"R_15_009"	10,6	21	15	25	20	4	-1	0	1	0	0	0	0	1	2	2	3,45971564	3,45971564	38,3	NA	1	0	1	0	1	1	4	0	3	14	14	67	13,9104478	1,41755044	12,0223881	15,8208955	3,79850746	14,6746269	1,09721639	13,1119403	15,8208955	2,70895522	14,5895833	1,56388534	12,4833333	16,65	4,16666667	15,4666667	1,13577349	13,8333333	16,65	2,81666667	"0"	"1"	"1"	"0"	0	117	-0,575814413918805	-0,246027204717272	-0,536879764046299	-0,583926508972239	-0,636410291593685	-0,515495275728959	-0,538125266812759	0,298725837195712	-0,322494815687657	-0,9736191588356	-0,0782670600763513	-0,609019132978794	-0,406976329193579	-0,185115888992413	-1,00032300149772	-0,736644374485671	-0,617507017861281	-1,02510589001198	-0,74781090471545	-1,02244856457137	-0,8040452291154	-0,871461086706129	-1,02484534013905	-0,778449680408313	-1,03840534606778	-0,732058503618056	-0,626346213514708	-1,05726789978652	-0,748253986004719	-1,03919280933399	-0,857488152708741	-0,876353410914397	-1,05726046136629	-0,829000723905071	-0,717062670838412
"118"	"Remmene"	"R_15_010"	17,8	23	15	25	20	2	-3	3	1	1	0	0	0	5	1,6	3	2,767772512	5,18957346	NA	NA	0	0	0	1	0	5	9	0	3	11	11	67	13,6949627	1,61785144	11,5522388	15,7910448	4,23880597	14,5895522	1,2154392	12,9253731	15,7910448	2,86567164	14,4125	1,77955892	12,05	16,7	4,65	15,44	1,24914701	13,7333333	16,7	2,96666667	"0"	"1"	"1"	"0"	0,2	118	0,0555354003271944	0,0507923972310988	-0,536879764046299	-0,583926508972239	-0,636410291593685	-0,638449633619205	-0,687837833008944	-0,25097971701086	0,519883883910274	0,317438194018609	0,667485116122845	-0,609019132978794	-0,427171846348124	-0,209137351247103	-1,17165811036606	-0,4519018300955	-1,01131928579642	-1,03885672540119	-0,526552341750505	-1,07972906023748	-0,60938299668365	-1,03108278922377	-1,03859497215209	-0,677324683155917	-1,19717299655843	-0,423149406712131	-1,02706326609909	-1,03252225752598	-0,500364943275525	-1,0589228509906	-0,66636817459178	-0,975253172339822	-1,03251437658771	-0,729529789964425	-0,14379093135546
"119"	"Remmene"	"R_15_011"	3,7	25	20	40	30	15	5	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	NA	NA	0	0	0	0	0	1	0	3	1	9	0	67	13,1072761	1,002343	11,6492537	14,3059701	2,65671642	13,661194	0,66656779	12,7014925	14,3059701	1,60447761	13,5333333	1,0700449	11,95	14,75	2,8	14,15	0,63989498	13,2166667	14,75	1,53333333	"0"	"0"	"0"	"1"	0	119	-1,18085798590455	0,347611999179469	-0,18598552654408	0,288221365914	0,0829790699168038	0,160753692667396	-0,0889875682242015	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,674868801035709	-0,286972366325086	-0,440635524451155	-0,297216046180966	-1,6389356510938	-1,32689216613589	-0,93005646610808	-1,72296188006689	-1,32158310466373	-1,70478936431969	-1,51313865930546	-1,22262879802205	-1,72264025875786	-1,49114012648016	-1,985407863136	-1,43938577261421	-1,11953643919343	-1,9976023056871	-1,44918163061014	-2,01336242307964	-1,69341782993735	-1,48623520710468	-1,99761168295232	-1,68002982981819	-0,717062670838412
"120"	"Remmene"	"R_15_012"	9	25	20	40	30	15	5	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	NA	NA	0	0	0	1	0	1	0	2	1	9	0	67	13,1222015	1,08140345	11,5820896	14,4701493	2,8880597	13,7223881	0,74137921	12,6641791	14,4701493	1,80597015	13,5791667	1,15928602	11,9166667	15	3,08333333	14,2433333	0,73610989	13,1833333	15	1,81666667	"0"	"0"	"0"	"1"	1	120	-0,716114372640139	0,347611999179469	-0,18598552654408	0,288221365914	0,0829790699168038	0,160753692667396	-0,0889875682242015	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,674868801035709	-0,394321288542988	-0,440635524451155	-0,297216046180966	-1,62706826428188	-1,21450194495061	-0,986315289730326	-1,64733212419745	-1,20532860794877	-1,66358759246693	-1,38995635608843	-1,25455310430269	-1,64701712147143	-1,36112227286994	-1,94431499197312	-1,31156578749562	-1,15036079940048	-1,87387409438439	-1,30386736489009	-1,94430738826285	-1,53122306440722	-1,51920186017966	-1,87388125905942	-1,49214028350938	-0,14379093135546
"121"	"Remmene"	"R_15_013"	7,6	28	20	40	30	12	2	2	0	0	0	0	0	2	1	1	1,72985782	1,72985782	NA	35,5	0	1	1	1	0,5	2	1	1	1	13	0	67	13,2509328	1,59205781	11,0074627	15,1940299	4,18656716	14,1477612	1,0940207	12,5373134	15,1940299	2,65671642	13,89375	1,71004226	11,4666667	15,9333333	4,46666667	14,8933333	1,07935104	13,3	15,9333333	2,63333333	"0"	"0"	"1"	"1"	0,5	121	-0,838876836521305	0,792841402102025	-0,18598552654408	0,288221365914	0,0829790699168038	-0,0236778441679732	-0,31355641751848	-1,07553804832072	-1,16487351528559	-0,650854820622048	-0,525718365795869	-0,501670210760891	-0,413708168245094	-0,297216046180966	-1,52471227168535	-0,488569364632315	-1,46764137637034	-1,31387384777371	-0,5528033595693	-1,37718538345494	-0,809307159106404	-1,36309586543698	-1,31358802696503	-0,812158008523953	-1,66226890730791	-0,522718063478139	-1,56649007832498	-1,41195545535138	-0,594391820490998	-1,46338822403194	-0,952602579863383	-1,40381877221675	-1,41195435968999	-0,950576314253458	-0,14379093135546
"122"	"Remmene"	"R_15_014"	11,1	22	12	30	21	8	-1	1	1	0	0	0	0	2	1,5	2	2,59478673	3,45971564	NA	NA	0	0	0	1	0	2	4	0	2	26	26	67	13,5223881	2,09462908	10,7835821	16,238806	5,45522388	14,6552239	1,64224835	12,2761194	16,238806	3,96268657	14,4166667	2,35109579	11,35	17,4666667	6,11666667	15,7366667	1,76057929	13,1833333	17,4666667	4,28333333	"0"	"1"	"1"	"0"	0,5	122	-0,531970676818389	-0,0976174037430864	-0,74741630654763	-0,293210550676826	-0,564471355442636	-0,269586559948466	-0,538125266812759	-0,388406105562504	-0,322494815687657	-0,650854820622048	-0,0782670600763513	-0,609019132978794	-0,326194260575397	-0,0890300399736529	-1,308874502028	0,22587251113066	-1,65517101181312	-0,83259387210546	0,0847213115067416	-1,03551253608593	0,0933885070667473	-1,5865661805159	-0,832350169527053	0,030550291158118	-1,19343725654624	0,395462397107969	-1,67437547775942	-0,653089059700582	0,251850089834469	-0,839426387268845	0,195781348170745	-1,51920186017966	-0,653074393485436	0,143603959093647	-0,14379093135546
"123"	"Remmene"	"R_15_015"	7,7	21	12	50	31	29	10	1	0	0	0	0	0	1	1	1	1,72985782	1,72985782	50	38	1	0	1	0	1	1	1	3	10	35	0	67	13,8283582	1,83801617	11,4253731	16,5298507	5,10447761	14,8253731	1,42667394	12,9701493	16,5298507	3,55970149	14,6270833	2,04338649	11,9333333	17,6333333	5,7	15,77	1,51440972	13,8	17,6333333	3,83333333	"0"	"0"	"1"	"1"	0	123	-0,830108089101222	-0,246027204717272	-0,74741630654763	0,869653282504827	0,154918006067853	1,02143419789912	0,285293847266263	-1,07553804832072	-1,16487351528559	-0,9736191588356	-0,525718365795869	-0,286972366325086	-0,265607709111761	-0,297216046180966	-1,06559354945189	-0,138921538408613	-1,11758610155086	-0,698523054315531	-0,0915355094975238	-0,92095167941299	-0,2615700318629	-0,992773519018342	-0,698291084669848	-0,229485416062329	-1,00478395492926	-0,0452693882713718	-1,13494866553354	-0,570603618492967	0,0381526360224987	-0,814763890688756	-0,219200235107799	-0,909319965089618	-0,570587477218284	-0,154808842728291	-0,717062670838412
